
---------- Begin Simulation Statistics ----------
host_inst_rate                                 973148                       # Simulator instruction rate (inst/s)
system.cpu15.icache.overall_avg_miss_latency::total          inf                       # average overall miss latency
system.cpu15.icache.overall_avg_mshr_miss_latency        14400                       # average overall mshr miss latency
system.cpu15.icache.overall_avg_mshr_uncacheable_latency     no_value                       # average overall mshr uncacheable latency
system.cpu15.icache.overall_hits::0             33854                       # number of overall hits
system.cpu15.icache.overall_hits::1                 0                       # number of overall hits
system.cpu15.icache.overall_hits::total         33854                       # number of overall hits
system.cpu15.icache.overall_miss_latency       870000                       # number of overall miss cycles
system.cpu15.icache.overall_miss_rate::0     0.001475                       # miss rate for overall accesses
system.cpu15.icache.overall_miss_rate::1     no_value                       # miss rate for overall accesses
system.cpu15.icache.overall_miss_rate::total     no_value                       # miss rate for overall accesses
system.cpu15.icache.overall_misses::0              50                       # number of overall misses
system.cpu15.icache.overall_misses::1               0                       # number of overall misses
system.cpu15.icache.overall_misses::total           50                       # number of overall misses
system.cpu15.icache.overall_mshr_hits               0                       # number of overall MSHR hits
system.cpu15.icache.overall_mshr_miss_latency       720000                       # number of overall MSHR miss cycles
system.cpu15.icache.overall_mshr_miss_rate::0     0.001475                       # mshr miss rate for overall accesses
system.cpu15.icache.overall_mshr_miss_rate::1          inf                       # mshr miss rate for overall accesses
system.cpu15.icache.overall_mshr_miss_rate::total          inf                       # mshr miss rate for overall accesses
system.cpu15.icache.overall_mshr_misses            50                       # number of overall MSHR misses
system.cpu15.icache.overall_mshr_uncacheable_latency            0                       # number of overall MSHR uncacheable cycles
system.cpu15.icache.overall_mshr_uncacheable_misses            0                       # number of overall MSHR uncacheable misses
system.cpu15.icache.replacements                   50                       # number of replacements
system.cpu15.icache.sampled_refs                   50                       # Sample count of references to valid blocks.
system.cpu15.icache.soft_prefetch_mshr_full            0                       # number of mshr full events for SW prefetching instrutions
system.cpu15.icache.tagsinuse                     436                       # Cycle average of tags in use
system.cpu15.icache.total_refs                   3274                       # Total number of references to valid blocks.
system.cpu15.icache.warmup_cycle                    0                       # Cycle when the warmup percentage was hit.
system.cpu15.icache.writebacks                      0                       # number of writebacks
system.cpu15.idle_fraction                   0.995361                       # Percentage of idle cycles
system.cpu15.itb.data_accesses                      0                       # DTB accesses
system.cpu15.itb.data_acv                           0                       # DTB access violations
system.cpu15.itb.data_hits                          0                       # DTB hits
system.cpu15.itb.data_misses                        0                       # DTB misses
system.cpu15.itb.fetch_accesses                  4018                       # ITB accesses
system.cpu15.itb.fetch_acv                          0                       # ITB acv
system.cpu15.itb.fetch_hits                      4018                       # ITB hits
system.cpu15.itb.fetch_misses                       0                       # ITB misses
system.cpu15.itb.read_accesses                      0                       # DTB read accesses
system.cpu15.itb.read_acv                           0                       # DTB read access violations
system.cpu15.itb.read_hits                          0                       # DTB read hits
system.cpu15.itb.read_misses                        0                       # DTB read misses
system.cpu15.itb.write_accesses                     0                       # DTB write accesses
system.cpu15.itb.write_acv                          0                       # DTB write access violations
system.cpu15.itb.write_hits                         0                       # DTB write hits
system.cpu15.itb.write_misses                       0                       # DTB write misses
system.cpu15.kern.callpal::swpipl                 233     82.62%     82.62% # number of callpals executed
system.cpu15.kern.callpal::rdps                    26      9.22%     91.84% # number of callpals executed
system.cpu15.kern.callpal::rti                     23      8.16%    100.00% # number of callpals executed
system.cpu15.kern.callpal::total                  282                       # number of callpals executed
system.cpu15.kern.inst.arm                          0                       # number of arm instructions executed
system.cpu15.kern.inst.hwrei                      305                       # number of hwrei instructions executed
system.cpu15.kern.inst.quiesce                     23                       # number of quiesce instructions executed
system.cpu15.kern.ipl_count::0                     76     27.24%     27.24% # number of times we switched to this ipl
system.cpu15.kern.ipl_count::22                    13      4.66%     31.90% # number of times we switched to this ipl
system.cpu15.kern.ipl_count::30                    18      6.45%     38.35% # number of times we switched to this ipl
system.cpu15.kern.ipl_count::31                   172     61.65%    100.00% # number of times we switched to this ipl
system.cpu15.kern.ipl_count::total                279                       # number of times we switched to this ipl
system.cpu15.kern.ipl_good::0                      76     41.99%     41.99% # number of times we switched to this ipl from a different ipl
system.cpu15.kern.ipl_good::22                     13      7.18%     49.17% # number of times we switched to this ipl from a different ipl
system.cpu15.kern.ipl_good::30                     18      9.94%     59.12% # number of times we switched to this ipl from a different ipl
system.cpu15.kern.ipl_good::31                     74     40.88%    100.00% # number of times we switched to this ipl from a different ipl
system.cpu15.kern.ipl_good::total                 181                       # number of times we switched to this ipl from a different ipl
system.cpu15.kern.ipl_ticks::0            12658924500     99.72%     99.72% # number of cycles we spent at this ipl
system.cpu15.kern.ipl_ticks::22               3568500      0.03%     99.74% # number of cycles we spent at this ipl
system.cpu15.kern.ipl_ticks::30              10687000      0.08%     99.83% # number of cycles we spent at this ipl
system.cpu15.kern.ipl_ticks::31              21804000      0.17%    100.00% # number of cycles we spent at this ipl
system.cpu15.kern.ipl_ticks::total        12694984000                       # number of cycles we spent at this ipl
system.cpu15.kern.ipl_used::0                       1                       # fraction of swpipl calls that actually changed the ipl
system.cpu15.kern.ipl_used::22                      1                       # fraction of swpipl calls that actually changed the ipl
system.cpu15.kern.ipl_used::30                      1                       # fraction of swpipl calls that actually changed the ipl
system.cpu15.kern.ipl_used::31               0.430233                       # fraction of swpipl calls that actually changed the ipl
system.cpu15.kern.mode_good::kernel                 0                      
system.cpu15.kern.mode_good::user                   0                      
system.cpu15.kern.mode_good::idle                   0                      
system.cpu15.kern.mode_switch::kernel              23                       # number of protection mode switches
system.cpu15.kern.mode_switch::user                 0                       # number of protection mode switches
system.cpu15.kern.mode_switch::idle                 0                       # number of protection mode switches
system.cpu15.kern.mode_switch_good::kernel            0                       # fraction of useful protection mode switches
system.cpu15.kern.mode_switch_good::user     no_value                       # fraction of useful protection mode switches
system.cpu15.kern.mode_switch_good::idle     no_value                       # fraction of useful protection mode switches
system.cpu15.kern.mode_switch_good::total     no_value                       # fraction of useful protection mode switches
system.cpu15.kern.mode_ticks::kernel                0                       # number of ticks spent at the given mode
system.cpu15.kern.mode_ticks::user                  0                       # number of ticks spent at the given mode
system.cpu15.kern.mode_ticks::idle                  0                       # number of ticks spent at the given mode
system.cpu15.kern.swap_context                      0                       # number of times the context was actually changed
system.cpu15.not_idle_fraction               0.004639                       # Percentage of non-idle cycles
system.cpu15.numCycles                       25389968                       # number of cpu cycles simulated
system.cpu15.num_insts                          33904                       # Number of instructions executed
system.cpu15.num_refs                           11067                       # Number of memory references
system.disk0.dma_read_bytes                         0                       # Number of bytes transfered via DMA reads (not PRD).
system.disk0.dma_read_full_pages                    0                       # Number of full page size DMA reads (not PRD).
system.disk0.dma_read_txs                           0                       # Number of DMA read transactions (not PRD).
system.disk0.dma_write_bytes                        0                       # Number of bytes transfered via DMA writes.
system.disk0.dma_write_full_pages                   0                       # Number of full page size DMA writes.
system.disk0.dma_write_txs                          0                       # Number of DMA write transactions.
system.disk2.dma_read_bytes                         0                       # Number of bytes transfered via DMA reads (not PRD).
system.disk2.dma_read_full_pages                    0                       # Number of full page size DMA reads (not PRD).
system.disk2.dma_read_txs                           0                       # Number of DMA read transactions (not PRD).
system.disk2.dma_write_bytes                        0                       # Number of bytes transfered via DMA writes.
system.disk2.dma_write_full_pages                   0                       # Number of full page size DMA writes.
system.disk2.dma_write_txs                          0                       # Number of DMA write transactions.
system.iocache.avg_blocked_cycles::no_mshrs     no_value                       # average number of cycles each access was blocked
system.iocache.avg_blocked_cycles::no_targets     no_value                       # average number of cycles each access was blocked
system.iocache.avg_refs                      no_value                       # Average number of references to valid blocks.
system.iocache.blocked::no_mshrs                    0                       # number of cycles access was blocked
system.iocache.blocked::no_targets                  0                       # number of cycles access was blocked
system.iocache.blocked_cycles::no_mshrs             0                       # number of cycles access was blocked
system.iocache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.iocache.cache_copies                         0                       # number of cache copies performed
system.iocache.demand_accesses::0                   0                       # number of demand (read+write) accesses
system.iocache.demand_accesses::1                   0                       # number of demand (read+write) accesses
system.iocache.demand_accesses::total               0                       # number of demand (read+write) accesses
system.iocache.demand_avg_miss_latency::0     no_value                       # average overall miss latency
system.iocache.demand_avg_miss_latency::1     no_value                       # average overall miss latency
system.iocache.demand_avg_miss_latency::total     no_value                       # average overall miss latency
system.iocache.demand_avg_mshr_miss_latency     no_value                       # average overall mshr miss latency
system.iocache.demand_hits::0                       0                       # number of demand (read+write) hits
system.iocache.demand_hits::1                       0                       # number of demand (read+write) hits
system.iocache.demand_hits::total                   0                       # number of demand (read+write) hits
system.iocache.demand_miss_latency                  0                       # number of demand (read+write) miss cycles
system.iocache.demand_miss_rate::0           no_value                       # miss rate for demand accesses
system.iocache.demand_miss_rate::1           no_value                       # miss rate for demand accesses
system.iocache.demand_miss_rate::total       no_value                       # miss rate for demand accesses
system.iocache.demand_misses::0                     0                       # number of demand (read+write) misses
system.iocache.demand_misses::1                     0                       # number of demand (read+write) misses
system.iocache.demand_misses::total                 0                       # number of demand (read+write) misses
system.iocache.demand_mshr_hits                     0                       # number of demand (read+write) MSHR hits
system.iocache.demand_mshr_miss_latency             0                       # number of demand (read+write) MSHR miss cycles
system.iocache.demand_mshr_miss_rate::0      no_value                       # mshr miss rate for demand accesses
system.iocache.demand_mshr_miss_rate::1      no_value                       # mshr miss rate for demand accesses
system.iocache.demand_mshr_miss_rate::total     no_value                       # mshr miss rate for demand accesses
system.iocache.demand_mshr_misses                   0                       # number of demand (read+write) MSHR misses
system.iocache.fast_writes                          0                       # number of fast writes performed
system.iocache.mshr_cap_events                      0                       # number of times MSHR cap was activated
system.iocache.no_allocate_misses                   0                       # Number of misses that were no-allocate
system.iocache.occ_%::1                             1                       # Average percentage of cache occupancy
system.iocache.occ_blocks::1                       16                       # Average occupied blocks per context
system.iocache.overall_accesses::0                  0                       # number of overall (read+write) accesses
system.iocache.overall_accesses::1                  0                       # number of overall (read+write) accesses
system.iocache.overall_accesses::total              0                       # number of overall (read+write) accesses
system.iocache.overall_avg_miss_latency::0     no_value                       # average overall miss latency
system.iocache.overall_avg_miss_latency::1     no_value                       # average overall miss latency
system.iocache.overall_avg_miss_latency::total     no_value                       # average overall miss latency
system.iocache.overall_avg_mshr_miss_latency     no_value                       # average overall mshr miss latency
system.iocache.overall_avg_mshr_uncacheable_latency     no_value                       # average overall mshr uncacheable latency
system.iocache.overall_hits::0                      0                       # number of overall hits
system.iocache.overall_hits::1                      0                       # number of overall hits
system.iocache.overall_hits::total                  0                       # number of overall hits
system.iocache.overall_miss_latency                 0                       # number of overall miss cycles
system.iocache.overall_miss_rate::0          no_value                       # miss rate for overall accesses
system.iocache.overall_miss_rate::1          no_value                       # miss rate for overall accesses
system.iocache.overall_miss_rate::total      no_value                       # miss rate for overall accesses
system.iocache.overall_misses::0                    0                       # number of overall misses
system.iocache.overall_misses::1                    0                       # number of overall misses
system.iocache.overall_misses::total                0                       # number of overall misses
system.iocache.overall_mshr_hits                    0                       # number of overall MSHR hits
system.iocache.overall_mshr_miss_latency            0                       # number of overall MSHR miss cycles
system.iocache.overall_mshr_miss_rate::0     no_value                       # mshr miss rate for overall accesses
system.iocache.overall_mshr_miss_rate::1     no_value                       # mshr miss rate for overall accesses
system.iocache.overall_mshr_miss_rate::total     no_value                       # mshr miss rate for overall accesses
system.iocache.overall_mshr_misses                  0                       # number of overall MSHR misses
system.iocache.overall_mshr_uncacheable_latency            0                       # number of overall MSHR uncacheable cycles
system.iocache.overall_mshr_uncacheable_misses            0                       # number of overall MSHR uncacheable misses
system.iocache.replacements                         0                       # number of replacements
system.iocache.sampled_refs                         0                       # Sample count of references to valid blocks.
system.iocache.soft_prefetch_mshr_full              0                       # number of mshr full events for SW prefetching instrutions
system.iocache.tagsinuse                           16                       # Cycle average of tags in use
system.iocache.total_refs                           0                       # Total number of references to valid blocks.
system.iocache.warmup_cycle                         0                       # Cycle when the warmup percentage was hit.
system.iocache.writebacks                           0                       # number of writebacks
system.l2.ReadExReq_accesses::0                     5                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::1                     9                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::2                    13                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::3                     5                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::4                     3                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::5                  1775                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::6                   838                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::7                  4486                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::8                   659                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::9                   181                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::10                  876                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::11                 6747                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::12                    2                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::13                    7                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::14                    4                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::15                   11                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_accesses::total             15621                       # number of ReadExReq accesses(hits+misses)
system.l2.ReadExReq_avg_miss_latency::0     162465100                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::1  90258388.888889                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::2  62486576.923077                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::3     162465100                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::4  270775166.666667                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::5  457648.169014                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::6  969362.171838                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::7  181080.138208                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::8  1232663.884674                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::9  4487986.187845                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::10 927312.214612                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::11 120398.028754                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::12    406162750                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::13    116046500                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::14    203081375                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::15 73847772.727273                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::16          inf                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_miss_latency::total          inf                       # average ReadExReq miss latency
system.l2.ReadExReq_avg_mshr_miss_latency 40002.112541                       # average ReadExReq mshr miss latency
system.l2.ReadExReq_miss_latency            812325500                       # number of ReadExReq miss cycles
system.l2.ReadExReq_miss_rate::0                    1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::1                    1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::2                    1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::3                    1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::4                    1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::5                    1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::6                    1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::7                    1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::8                    1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::9                    1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::10                   1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::11                   1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::12                   1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::13                   1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::14                   1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_miss_rate::15                   1                       # miss rate for ReadExReq accesses
system.l2.ReadExReq_misses::0                       5                       # number of ReadExReq misses
system.l2.ReadExReq_misses::1                       9                       # number of ReadExReq misses
system.l2.ReadExReq_misses::2                      13                       # number of ReadExReq misses
system.l2.ReadExReq_misses::3                       5                       # number of ReadExReq misses
system.l2.ReadExReq_misses::4                       3                       # number of ReadExReq misses
system.l2.ReadExReq_misses::5                    1775                       # number of ReadExReq misses
system.l2.ReadExReq_misses::6                     838                       # number of ReadExReq misses
system.l2.ReadExReq_misses::7                    4486                       # number of ReadExReq misses
system.l2.ReadExReq_misses::8                     659                       # number of ReadExReq misses
system.l2.ReadExReq_misses::9                     181                       # number of ReadExReq misses
system.l2.ReadExReq_misses::10                    876                       # number of ReadExReq misses
system.l2.ReadExReq_misses::11                   6747                       # number of ReadExReq misses
system.l2.ReadExReq_misses::12                      2                       # number of ReadExReq misses
system.l2.ReadExReq_misses::13                      7                       # number of ReadExReq misses
system.l2.ReadExReq_misses::14                      4                       # number of ReadExReq misses
system.l2.ReadExReq_misses::15                     11                       # number of ReadExReq misses
system.l2.ReadExReq_misses::total               15621                       # number of ReadExReq misses
system.l2.ReadExReq_mshr_miss_latency       624873000                       # number of ReadExReq MSHR miss cycles
system.l2.ReadExReq_mshr_miss_rate::0     3124.200000                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::1     1735.666667                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::2     1201.615385                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::3     3124.200000                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::4            5207                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::5        8.800563                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::6       18.640811                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::7        3.482167                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::8       23.704097                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::9       86.303867                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::10      17.832192                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::11       2.315251                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::12    7810.500000                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::13    2231.571429                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::14    3905.250000                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::15    1420.090909                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::16            inf                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_miss_rate::total          inf                       # mshr miss rate for ReadExReq accesses
system.l2.ReadExReq_mshr_misses                 15621                       # number of ReadExReq MSHR misses
system.l2.ReadReq_accesses::0                     262                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::1                     118                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::2                     126                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::3                      71                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::4                       4                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::5                    4008                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::6                    2528                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::7                   11933                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::8                    3858                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::9                    1760                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::10                   2816                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::11                   9655                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::12                     83                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::13                     89                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::14                    105                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::15                    102                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_accesses::total               37518                       # number of ReadReq accesses(hits+misses)
system.l2.ReadReq_avg_miss_latency::0    27298818.181818                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::1             inf                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::2    6255979.166667                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::3        37535875                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::4       300287000                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::5    422939.436620                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::6    965553.054662                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::7    191265.605096                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::8    583081.553398                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::9    2523420.168067                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::10   2001913.333333                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::11   129266.896255                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::12      300287000                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::13   100095666.666667                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::14       60057400                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::15   100095666.666667                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::16            inf                       # average ReadReq miss latency
system.l2.ReadReq_avg_miss_latency::total          inf                       # average ReadReq miss latency
system.l2.ReadReq_avg_mshr_miss_latency  40002.430978                       # average ReadReq mshr miss latency
system.l2.ReadReq_avg_mshr_uncacheable_latency          inf                       # average ReadReq mshr uncacheable latency
system.l2.ReadReq_hits::0                         251                       # number of ReadReq hits
system.l2.ReadReq_hits::1                         118                       # number of ReadReq hits
system.l2.ReadReq_hits::2                          78                       # number of ReadReq hits
system.l2.ReadReq_hits::3                          63                       # number of ReadReq hits
system.l2.ReadReq_hits::4                           3                       # number of ReadReq hits
system.l2.ReadReq_hits::5                        3298                       # number of ReadReq hits
system.l2.ReadReq_hits::6                        2217                       # number of ReadReq hits
system.l2.ReadReq_hits::7                       10363                       # number of ReadReq hits
system.l2.ReadReq_hits::8                        3343                       # number of ReadReq hits
system.l2.ReadReq_hits::9                        1641                       # number of ReadReq hits
system.l2.ReadReq_hits::10                       2666                       # number of ReadReq hits
system.l2.ReadReq_hits::11                       7332                       # number of ReadReq hits
system.l2.ReadReq_hits::12                         82                       # number of ReadReq hits
system.l2.ReadReq_hits::13                         86                       # number of ReadReq hits
system.l2.ReadReq_hits::14                        100                       # number of ReadReq hits
system.l2.ReadReq_hits::15                         99                       # number of ReadReq hits
system.l2.ReadReq_hits::total                   31740                       # number of ReadReq hits
system.l2.ReadReq_miss_latency              300287000                       # number of ReadReq miss cycles
system.l2.ReadReq_miss_rate::0               0.041985                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::2               0.380952                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::3               0.112676                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::4               0.250000                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::5               0.177146                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::6               0.123022                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::7               0.131568                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::8               0.133489                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::9               0.067614                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::10              0.053267                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::11              0.240601                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::12              0.012048                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::13              0.033708                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::14              0.047619                       # miss rate for ReadReq accesses
system.l2.ReadReq_miss_rate::15              0.029412                       # miss rate for ReadReq accesses
system.l2.ReadReq_misses::0                        11                       # number of ReadReq misses
system.l2.ReadReq_misses::2                        48                       # number of ReadReq misses
system.l2.ReadReq_misses::3                         8                       # number of ReadReq misses
system.l2.ReadReq_misses::4                         1                       # number of ReadReq misses
system.l2.ReadReq_misses::5                       710                       # number of ReadReq misses
system.l2.ReadReq_misses::6                       311                       # number of ReadReq misses
system.l2.ReadReq_misses::7                      1570                       # number of ReadReq misses
system.l2.ReadReq_misses::8                       515                       # number of ReadReq misses
system.l2.ReadReq_misses::9                       119                       # number of ReadReq misses
system.l2.ReadReq_misses::10                      150                       # number of ReadReq misses
system.l2.ReadReq_misses::11                     2323                       # number of ReadReq misses
system.l2.ReadReq_misses::12                        1                       # number of ReadReq misses
system.l2.ReadReq_misses::13                        3                       # number of ReadReq misses
system.l2.ReadReq_misses::14                        5                       # number of ReadReq misses
system.l2.ReadReq_misses::15                        3                       # number of ReadReq misses
system.l2.ReadReq_misses::total                  5778                       # number of ReadReq misses
system.l2.ReadReq_mshr_hits                        19                       # number of ReadReq MSHR hits
system.l2.ReadReq_mshr_miss_latency         230374000                       # number of ReadReq MSHR miss cycles
system.l2.ReadReq_mshr_miss_rate::0         21.980916                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::1         48.805085                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::2         45.706349                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::3         81.112676                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::4       1439.750000                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::5          1.436876                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::6          2.278085                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::7          0.482611                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::8          1.492742                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::9          3.272159                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::10         2.045099                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::11         0.596479                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::12        69.385542                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::13        64.707865                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::14        54.847619                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::15        56.460784                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::16              inf                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_miss_rate::total           inf                       # mshr miss rate for ReadReq accesses
system.l2.ReadReq_mshr_misses                    5759                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_uncacheable_latency     26317500                       # number of ReadReq MSHR uncacheable cycles
system.l2.UpgradeReq_accesses::0                  102                       # number of UpgradeReq accesses(hits+misses)
